index,zpid,id,imgSrc,detailUrl,TypeofProperty,formattedprice,Price,address,addressStreet,addressZipcode,beds,baths,area,latLong,has3DModel,brokerName,best_deal
348,2061224767,2061224767,https://photos.zillowstatic.com/fp/0ce64431face489b507a4cebd4ecc07a-p_e.jpg,https://www.zillow.com/homedetails/3755-W-8th-Ave-213-Vancouver-BC-V6R-1Z2/2061224767_zpid/,Condo,"C$1,458,000",1458000,"3755 W 8th Ave #213, Vancouver, BC V6R 1Z2",3755 W 8th Ave #213,V6R1Z2,2,2,1568,"{'latitude': 49.26566, 'longitude': -123.187195}",TRUE,Dracco Pacific Realty,1458000
125,2060806273,2060806273,https://photos.zillowstatic.com/fp/7fdf40368dade4f03fd993ea05862eaa-p_e.jpg,https://www.zillow.com/homedetails/1238-Richards-St-2202-Vancouver-BC-V6B-6M6/2060806273_zpid/,Condo,"C$1,999,900",1999900,"1238 Richards St #2202, Vancouver, BC V6B 6M6",1238 Richards St #2202,V6B6M6,2,2,1585,"{'latitude': 49.275234, 'longitude': -123.12472}",FALSE,Oakwyn Realty Downtown Ltd.,1999900
762,2076449204,2076449204,https://photos.zillowstatic.com/fp/e450b9504d327826ac1c7e4f2df84c56-p_e.jpg,https://www.zillow.com/homedetails/1151-Georgia-St-W-4303-Vancouver-BC-V6E-0B3/2076449204_zpid/,Condo,"C$3,980,000",3980000,"1151 Georgia St W #4303, Vancouver, BC V6E 0B3",1151 Georgia St W #4303,V6E0B3,3,3,1603,{},FALSE,Royal Pacific Realty Corp.,3980000
242,2060902215,2060902215,https://photos.zillowstatic.com/fp/a08a34eed43a8d57c28ef97eff247475-p_e.jpg,https://www.zillow.com/homedetails/1289-Hornby-St-5507-Vancouver-BC-V6Z-2H7/2060902215_zpid/,Condo,"C$3,490,000",3490000,"1289 Hornby St #5507, Vancouver, BC V6Z 2H7",1289 Hornby St #5507,V6Z2H7,3,3,1640,"{'latitude': 49.282707, 'longitude': -123.1215}",FALSE,Engel & Volkers Vancouver,3490000
432,2060718565,2060718565,https://photos.zillowstatic.com/fp/6d611cfd4b22f13f37131ff006ebc01f-p_e.jpg,https://www.zillow.com/homedetails/1311-Beach-Ave-401-Vancouver-BC-V6E-1V6/2060718565_zpid/,Condo,"C$3,098,000",3098000,"1311 Beach Ave #401, Vancouver, BC V6E 1V6",1311 Beach Ave #401,V6E1V6,3,3,1647,"{'latitude': 49.281166, 'longitude': -123.138336}",FALSE,RE/MAX Crest Realty,3098000
449,2060557121,2060557121,https://photos.zillowstatic.com/fp/2cb5fea0903a2f75ae7e2290d9250e31-p_e.jpg,https://www.zillow.com/homedetails/1311-Beach-Ave-1401-Vancouver-BC-V6E-1V6/2060557121_zpid/,Condo,"C$2,498,000",2498000,"1311 Beach Ave #1401, Vancouver, BC V6E 1V6",1311 Beach Ave #1401,V6E1V6,2,3,1659,"{'latitude': 49.281166, 'longitude': -123.138336}",FALSE,RE/MAX Masters Realty,2498000
376,2060798094,2060798094,https://photos.zillowstatic.com/fp/602807116bc989b2b943505e4db22f59-p_e.jpg,https://www.zillow.com/homedetails/1425-Lameys-Mill-Rd-66-Vancouver-BC-V6H-3W2/2060798094_zpid/,Condo,"C$1,098,000",1098000,"1425 Lameys Mill Rd #66, Vancouver, BC V6H 3W2",1425 Lameys Mill Rd #66,V6H3W2,2,2,1668,"{'latitude': 49.268436, 'longitude': -123.135826}",FALSE,RE/MAX Select Properties,1098000
662,2060706506,2060706506,https://photos.zillowstatic.com/fp/bbf0626370240b91447564d759a95f95-p_e.jpg,https://www.zillow.com/homedetails/1205-Howe-St-1503-Vancouver-BC-V6Z-0B2/2060706506_zpid/,Condo,"C$2,098,000",2098000,"1205 Howe St #1503, Vancouver, BC V6Z 0B2",1205 Howe St #1503,V6Z0B2,2,2,1686,"{'latitude': 49.277763, 'longitude': -123.12779}",FALSE,Macdonald Realty,2098000
658,2076436266,2076436266,https://photos.zillowstatic.com/fp/1fc268596cfd4d74677f55793f4ed966-p_e.jpg,https://www.zillow.com/homedetails/1236-Bidwell-St-403-Vancouver-BC-V6G-2K9/2076436266_zpid/,Condo,"C$2,198,000",2198000,"1236 Bidwell St #403, Vancouver, BC V6G 2K9",1236 Bidwell St #403,V6G2K9,2,2,1688,{},TRUE,Heller Murch Realty,2198000
1190,2060120649,2060120649,https://photos.zillowstatic.com/fp/344192195966af07874c26def8dad14a-p_e.jpg,https://www.zillow.com/homedetails/1236-Bidwell-St-801-Vancouver-BC-V6G-2K9/2060120649_zpid/,Condo,"C$2,599,999",2599999,"1236 Bidwell St #801, Vancouver, BC V6G 2K9",1236 Bidwell St #801,V6G2K9,2,2,1755,"{'latitude': 49.285522, 'longitude': -123.14082}",TRUE,Oakwyn Realty Downtown Ltd.,2599999
465,2061675211,2061675211,https://photos.zillowstatic.com/fp/505ff3a0190eec5b56087e798dc223a5-p_e.jpg,https://www.zillow.com/homedetails/909-Burrard-St-2002-Vancouver-BC-V6Z-2N2/2061675211_zpid/,Condo,"C$1,588,000",1588000,"909 Burrard St #2002, Vancouver, BC V6Z 2N2",909 Burrard St #2002,V6Z2N2,3,3,1777,{},FALSE,Oakwyn Realty Ltd.,1588000
528,2062238949,2062238949,https://photos.zillowstatic.com/fp/a075dc18716b82a6a8fb456a53ae8898-p_e.jpg,https://www.zillow.com/homedetails/3538-Sawmill-Cres-2506-Vancouver-BC-V5S-0C1/2062238949_zpid/,Condo,"C$2,149,900",2149900,"3538 Sawmill Cres #2506, Vancouver, BC V5S 0C1",3538 Sawmill Cres #2506,V5S0C1,3,3,1784,{},FALSE,Wesgroup Realty Ltd.,2149900
458,2060264343,2060264343,https://photos.zillowstatic.com/fp/61414cb971147ed6b5a911fbe8aee4a8-p_e.jpg,https://www.zillow.com/homedetails/1233-Beach-Ave-803-Vancouver-BC-V6E-1V4/2060264343_zpid/,Condo,"C$2,888,800",2888800,"1233 Beach Ave #803, Vancouver, BC V6E 1V4",1233 Beach Ave #803,V6E1V4,3,2,1826,"{'latitude': 49.27988, 'longitude': -123.13736}",FALSE,TRG The Residential Group Realty,2888800
221,2060770630,2060770630,https://photos.zillowstatic.com/fp/acfa6b08760f7d06266500952b24c4c0-p_e.jpg,https://www.zillow.com/homedetails/3400-SE-Marine-Dr-301-Vancouver-BC-V5S-2H1/2060770630_zpid/,Condo,"C$1,188,000",1188000,"3400 SE Marine Dr #301, Vancouver, BC V5S 2H1",3400 SE Marine Dr #301,V5S2H1,3,2,1922,"{'latitude': 49.206676, 'longitude': -123.05652}",TRUE,Macdonald Realty,1188000
418,2061202107,2061202107,https://photos.zillowstatic.com/fp/acc46cbe4fc8757c1b922b14c607db99-p_e.jpg,https://www.zillow.com/homedetails/5289-Cambie-St-601-Vancouver-BC-V5Z-0J5/2061202107_zpid/,Condo,"C$3,280,000",3280000,"5289 Cambie St #601, Vancouver, BC V5Z 0J5",5289 Cambie St #601,V5Z0J5,4,3,1935,"{'latitude': 49.23743, 'longitude': -123.11666}",TRUE,Royal Pacific Realty Corp.,3280000
321,2068679649,2068679649,https://photos.zillowstatic.com/fp/283c4b405588f9b427ff5f01bba72e8d-p_e.jpg,https://www.zillow.com/homedetails/1415-Georgia-St-W-2403-Vancouver-BC-V6G-3C8/2068679649_zpid/,Condo,"C$1,890,000",1890000,"1415 Georgia St W #2403, Vancouver, BC V6G 3C8",1415 Georgia St W #2403,V6G3C8,2,2,1995,{},FALSE,Royal LePage Sussex,1890000
431,2061911555,2061911555,https://photos.zillowstatic.com/fp/4122cd8bfc32e6c5c675a2caa0f2f4f1-p_e.jpg,https://www.zillow.com/homedetails/7428-Alberta-St-Vancouver-BC-V5X-2Y3/2061911555_zpid/,Condo,"C$2,980,000",2980000,"7428 Alberta St, Vancouver, BC V5X 2Y3",7428 Alberta St,V5X2Y3,4,4,2031,"{'latitude': 49.217346, 'longitude': -123.112686}",FALSE,Royal LePage Westside,2980000
421,2060972833,2060972833,https://photos.zillowstatic.com/fp/aedadcfbbc6eae05af03b25b4f392ac9-p_e.jpg,https://www.zillow.com/homedetails/1550-Alberni-St-3901-Vancouver-BC-V6G-1A5/2060972833_zpid/,Condo,"C$12,900,800",12900800,"1550 Alberni St #3901, Vancouver, BC V6G 1A5",1550 Alberni St #3901,V6G1A5,3,3,2140,"{'latitude': 49.289803, 'longitude': -123.13132}",FALSE,VIRANI REAL ESTATE ADVISORS,12900800
143,2066548665,2066548665,https://photos.zillowstatic.com/fp/5568fc2594f96e834c58a5b5ac3aae91-p_e.jpg,https://www.zillow.com/homedetails/560-Cardero-St-2003-Vancouver-BC-V6G-3E9/2066548665_zpid/,Condo,"C$4,690,000",4690000,"560 Cardero St #2003, Vancouver, BC V6G 3E9",560 Cardero St #2003,V6G3E9,3,2,2156,"{'latitude': 49.291363, 'longitude': -123.12868}",FALSE,Century 21 In Town Realty,4690000
450,2063162626,2063162626,https://photos.zillowstatic.com/fp/4e066b04a3a3b71144cb7304a7d6de64-p_e.jpg,https://www.zillow.com/homedetails/638-Beach-Cres-301-Vancouver-BC-V6Z-3H4/2063162626_zpid/,Condo,"C$4,380,000",4380000,"638 Beach Cres #301, Vancouver, BC V6Z 3H4",638 Beach Cres #301,V6Z3H4,2,3,2172,"{'latitude': 49.27315, 'longitude': -123.13043}",TRUE,Sutton Group-West Coast Realty,4380000
684,2062337010,2062337010,https://photos.zillowstatic.com/fp/b9698b4e3721d0af5bf2cf3712e12119-p_e.jpg,https://www.zillow.com/homedetails/1863-Alberni-St-1700-Vancouver-BC-V6G-3H8/2062337010_zpid/,Condo,"C$5,200,000",5200000,"1863 Alberni St #1700, Vancouver, BC V6G 3H8",1863 Alberni St #1700,V6G3H8,3,3,2337,"{'latitude': 49.292774, 'longitude': -123.13474}",FALSE,Amex - Fraseridge Realty,5200000
576,2061665979,2061665979,https://photos.zillowstatic.com/fp/6d5f6626dc63ca4a2243b004d972fb70-p_e.jpg,https://www.zillow.com/homedetails/1128-Georgia-St-W-5704-Vancouver-BC-V6E-0A8/2061665979_zpid/,Condo,"C$5,288,000",5288000,"1128 Georgia St W #5704, Vancouver, BC V6E 0A8",1128 Georgia St W #5704,V6E0A8,2,3,2391,"{'latitude': 49.2858, 'longitude': -123.123886}",FALSE,RE/MAX City Realty,5288000
1178,2061544070,2061544070,https://photos.zillowstatic.com/fp/8a813d41962a0899c144dd7ad1ba1531-p_e.jpg,https://www.zillow.com/homedetails/1450-Pennyfarthing-Dr-208-Vancouver-BC-V6J-4X8/2061544070_zpid/,Condo,"C$2,188,000",2188000,"1450 Pennyfarthing Dr #208, Vancouver, BC V6J 4X8",1450 Pennyfarthing Dr #208,V6J4X8,4,3,2391,{},FALSE,Sutton Group-West Coast Realty,2188000
566,2078809789,2078809789,https://photos.zillowstatic.com/fp/c1cffa582474a595642c194c25d9c0ba-p_e.jpg,https://www.zillow.com/homedetails/1480-Howe-St-5203-Vancouver-BC-V6Z-0G5/2078809789_zpid/,Condo,"C$5,988,000",5988000,"1480 Howe St #5203, Vancouver, BC V6Z 0G5",1480 Howe St #5203,V6Z0G5,3,3,2393,"{'latitude': 49.275013, 'longitude': -123.13084}",FALSE,VIRANI REAL ESTATE ADVISORS,5988000
679,2060639517,2060639517,https://photos.zillowstatic.com/fp/eb23081f6716b94ea45731ad6728d570-p_e.jpg,https://www.zillow.com/homedetails/1077-Cordova-St-W-2803-Vancouver-BC-V6C-2C6/2060639517_zpid/,Condo,"C$5,357,000",5357000,"1077 Cordova St W #2803, Vancouver, BC V6C 2C6",1077 Cordova St W #2803,V6C2C6,3,4,2432,"{'latitude': 49.288555, 'longitude': -123.11806}",FALSE,Royal LePage Sussex,5357000
209,2061436926,2061436926,https://photos.zillowstatic.com/fp/1f1cf2a3b86900dbf82a3ee9fe29a62e-p_e.jpg,https://www.zillow.com/homedetails/1328-Marinaside-Cres-2003-Vancouver-BC-V6Z-3B3/2061436926_zpid/,Condo,"C$4,999,900",4999900,"1328 Marinaside Cres #2003, Vancouver, BC V6Z 3B3",1328 Marinaside Cres #2003,V6Z3B3,3,4,2451,"{'latitude': 49.271423, 'longitude': -123.12137}",TRUE,Oakwyn Realty Ltd.,4999900
287,314427616,314427616,https://photos.zillowstatic.com/fp/a5b854706723181d64beba207edeae5d-p_e.jpg,https://www.zillow.com/homedetails/1281-Cordova-St-W-402-Vancouver-BC-V6C-3R5/314427616_zpid/,Condo,"C$5,988,000",5988000,"1281 Cordova St W #402, Vancouver, BC V6C 3R5",1281 Cordova St W #402,V6C3R5,3,3,2478,"{'latitude': 49.2901, 'longitude': -123.1232}",FALSE,Oakwyn Realty Ltd.,5988000
347,2063502486,2063502486,https://photos.zillowstatic.com/fp/0d6e5c18c80f159d4cc2530566bb55b8-p_e.jpg,https://www.zillow.com/homedetails/1233-Cordova-St-W-2502-Vancouver-BC-V6C-3R1/2063502486_zpid/,Condo,"C$6,888,000",6888000,"1233 Cordova St W #2502, Vancouver, BC V6C 3R1",1233 Cordova St W #2502,V6C3R1,3,3,2550,"{'latitude': 49.289783, 'longitude': -123.12244}",FALSE,Century 21 In Town Realty,6888000
223,2082684667,2082684667,https://photos.zillowstatic.com/fp/554ce60576b746722e73356d1a4c934f-p_e.jpg,https://www.zillow.com/homedetails/133-Keefer-St-40-Vancouver-BC-V6A-1X3/2082684667_zpid/,Condo,"C$2,250,000",2250000,"133 Keefer St #40, Vancouver, BC V6A 1X3",133 Keefer St #40,V6A1X3,2,3,2557,"{'latitude': 49.279766, 'longitude': -123.10132}",FALSE,Century 21 In Town Realty,2250000
587,2068888279,2068888279,https://photos.zillowstatic.com/fp/8de57c8d110d76602a89acb4aced3349-p_e.jpg,https://www.zillow.com/homedetails/889-Pacific-St-PENTHOUSE-3902-Vancouver-BC-V6Z-2P5/2068888279_zpid/,Condo,"C$9,188,000",9188000,"889 Pacific St PENTHOUSE 3902, Vancouver, BC V6Z 2P5",889 Pacific St PENTHOUSE 3902,V6Z2P5,4,4,2675,{},FALSE,Rennie & Associates Realty - Jason Soprovich,9188000
409,2069323113,2069323113,https://photos.zillowstatic.com/fp/aa7995df469dfebbf04f6e415702c6ad-p_e.jpg,https://www.zillow.com/homedetails/1480-Howe-St-PENTHOUSE-5-Vancouver-BC-V6Z-0G5/2069323113_zpid/,Condo,"C$9,680,000",9680000,"1480 Howe St PENTHOUSE 5, Vancouver, BC V6Z 0G5",1480 Howe St PENTHOUSE 5,V6Z0G5,3,4,2694,{},FALSE,RE/MAX Masters Realty,9680000
138,2068795863,2068795863,https://photos.zillowstatic.com/fp/2555d6da81d14f4c8389daa1c2aa3dd5-p_e.jpg,https://www.zillow.com/homedetails/1102-Hornby-St-PENTHOUSE-2-Vancouver-BC-V6Z-1V8/2068795863_zpid/,Condo,"C$4,288,000",4288000,"1102 Hornby St PENTHOUSE 2, Vancouver, BC V6Z 1V8",1102 Hornby St PENTHOUSE 2,V6Z1V8,3,4,2719,"{'latitude': 49.27912, 'longitude': -123.12656}",FALSE,VIRANI REAL ESTATE ADVISORS,4288000
710,2061545024,2061545024,https://photos.zillowstatic.com/fp/cf20980629637a05655ee72d40c3d15c-p_e.jpg,https://www.zillow.com/homedetails/1919-Beach-Ave-1000-Vancouver-BC-V6G-1Z2/2061545024_zpid/,Condo,"C$5,850,000",5850000,"1919 Beach Ave #1000, Vancouver, BC V6G 1Z2",1919 Beach Ave #1000,V6G1Z2,3,4,2738,"{'latitude': 49.289, 'longitude': -123.14294}",FALSE,RE/MAX Real Estate Services,5850000
231,2061014581,2061014581,https://photos.zillowstatic.com/fp/955df949260a75fdbaba8c23a0182047-p_e.jpg,https://www.zillow.com/homedetails/1365-Davie-St-1703-Vancouver-BC-V6E-1M5/2061014581_zpid/,Condo,"C$6,499,900",6499900,"1365 Davie St #1703, Vancouver, BC V6E 1M5",1365 Davie St #1703,V6E1M5,3,4,2747,"{'latitude': 49.27929, 'longitude': -123.13012}",FALSE,Engel & Volkers Vancouver,6499900
571,2068440963,2068440963,https://photos.zillowstatic.com/fp/adb3a7b9a7c165e5e80ae3a87ae6e6cd-p_e.jpg,https://www.zillow.com/homedetails/1128-Georgia-St-W-4502-Vancouver-BC-V6E-0A8/2068440963_zpid/,Condo,"C$7,398,000",7398000,"1128 Georgia St W #4502, Vancouver, BC V6E 0A8",1128 Georgia St W #4502,V6E0A8,3,4,2747,{},FALSE,Sotheby's International Realty Canada,7398000
448,2060822684,2060822684,https://photos.zillowstatic.com/fp/1192368f74968d2db2d667542efad965-p_e.jpg,https://www.zillow.com/homedetails/738-Broughton-St-1002-Vancouver-BC-V6G-3A7/2060822684_zpid/,Condo,"C$2,488,000",2488000,"738 Broughton St #1002, Vancouver, BC V6G 3A7",738 Broughton St #1002,V6G3A7,3,3,2787,"{'latitude': 49.288185, 'longitude': -123.1288}",FALSE,Multiple Realty Ltd.,2488000
134,314427162,314427162,https://photos.zillowstatic.com/fp/976befe1cb1feb5c62b85978d1bbcb00-p_e.jpg,https://www.zillow.com/homedetails/738-Broughton-St-1402-Vancouver-BC-V6G-3A7/314427162_zpid/,Condo,"C$2,800,000",2800000,"738 Broughton St #1402, Vancouver, BC V6G 3A7",738 Broughton St #1402,V6G3A7,4,3,2822,"{'latitude': 49.288185, 'longitude': -123.1288}",TRUE,RE/MAX Crest Realty,2800000
494,2075232269,2075232269,https://photos.zillowstatic.com/fp/42448d841013ab13ba90b6be0ab0fbdc-p_e.jpg,https://www.zillow.com/homedetails/838-Hastings-St-W-PENTHOUSE-3604-Vancouver-BC-V6C-0A6/2075232269_zpid/,Condo,"C$4,890,000",4890000,"838 Hastings St W PENTHOUSE 3604, Vancouver, BC V6C 0A6",838 Hastings St W PENTHOUSE 3604,V6C0A6,3,3,2888,{},FALSE,Heller Murch Realty,4890000
590,2064248962,2064248962,https://photos.zillowstatic.com/fp/2c5a816a2d444aa8dbe70c7894ea76ef-p_e.jpg,https://www.zillow.com/homedetails/889-Pacific-St-3901-Vancouver-BC-V6Z-2P5/2064248962_zpid/,Condo,"C$9,588,000",9588000,"889 Pacific St #3901, Vancouver, BC V6Z 2P5",889 Pacific St #3901,V6Z2P5,3,3,2889,{},FALSE,Rennie & Associates Realty - Jason Soprovich,9588000
101,2061752971,2061752971,https://photos.zillowstatic.com/fp/0b48ec4bc8c5e9b6efa202dd60470c2a-p_e.jpg,https://www.zillow.com/homedetails/1919-Beach-Ave-1600-Vancouver-BC-V6G-1Z2/2061752971_zpid/,Condo,"C$6,200,000",6200000,"1919 Beach Ave #1600, Vancouver, BC V6G 1Z2",1919 Beach Ave #1600,V6G1Z2,4,4,2899,"{'latitude': 49.289, 'longitude': -123.14294}",TRUE,88West Realty,6200000
226,2060416978,2060416978,https://photos.zillowstatic.com/fp/5b11309d95d9cafb8fd68465a4518952-p_e.jpg,https://www.zillow.com/homedetails/1515-Alberni-St-3904-Vancouver-BC-V6G-3C9/2060416978_zpid/,Condo,"C$16,999,800",16999800,"1515 Alberni St #3904, Vancouver, BC V6G 3C9",1515 Alberni St #3904,V6G3C9,3,4,2993,"{'latitude': 49.289948, 'longitude': -123.1303}",FALSE,Bosa Properties Realty Inc.,16999800
416,2063061662,2063061662,https://photos.zillowstatic.com/fp/f48c30008b9a8a5b5af7294dde9e8141-p_e.jpg,https://www.zillow.com/homedetails/1480-Howe-St-5301-Vancouver-BC-V6Z-0G5/2063061662_zpid/,Condo,"C$9,300,000",9300000,"1480 Howe St #5301, Vancouver, BC V6Z 0G5",1480 Howe St #5301,V6Z0G5,3,4,3107,{},FALSE,Luxmore Realty,9300000
359,2075231637,2075231637,https://photos.zillowstatic.com/fp/53ae5a2d5d53d81d005b9da3fd45cce7-p_e.jpg,https://www.zillow.com/homedetails/1480-Howe-St-PENTHOUSE-7-Vancouver-BC-V6Z-0G5/2075231637_zpid/,Condo,"C$9,988,000",9988000,"1480 Howe St PENTHOUSE 7, Vancouver, BC V6Z 0G5",1480 Howe St PENTHOUSE 7,V6Z0G5,3,4,3252,{},FALSE,Dracco Pacific Realty,9988000
723,2066504642,2066504642,https://photos.zillowstatic.com/fp/6e94fcd551d89767adf12882462f33c1-p_e.jpg,https://www.zillow.com/homedetails/277-Thurlow-St-302-Vancouver-BC-V6C-0C1/2066504642_zpid/,Condo,"C$9,990,000",9990000,"277 Thurlow St #302, Vancouver, BC V6C 0C1",277 Thurlow St #302,V6C0C1,3,4,3366,{},FALSE,Luxmore Realty,9990000
368,2060859875,2060859875,https://photos.zillowstatic.com/fp/393eaee4e9c789168785a32892049a88-p_e.jpg,https://www.zillow.com/homedetails/1239-Georgia-St-W-2001-Vancouver-BC-V6E-4R8/2060859875_zpid/,Condo,"C$3,888,000",3888000,"1239 Georgia St W #2001, Vancouver, BC V6E 4R8",1239 Georgia St W #2001,V6E4R8,4,5,3518,"{'latitude': 49.28773, 'longitude': -123.125626}",FALSE,Metro Edge Realty,3888000
115,2060151253,2060151253,https://photos.zillowstatic.com/fp/26c94ee9983c0efc387c07871c9e3833-p_e.jpg,https://www.zillow.com/homedetails/283-Davie-St-1503-04-Vancouver-BC-V6B-5T6/2060151253_zpid/,Condo,"C$8,995,000",8995000,"283 Davie St #1503/04, Vancouver, BC V6B 5T6",283 Davie St #1503/04,V6B5T6,2,4,4222,"{'latitude': 49.274555, 'longitude': -123.120865}",FALSE,RE/MAX Colonial Pacific Realty,8995000
64,2060711860,2060711860,https://photos.zillowstatic.com/fp/e6a559ffa15b385dc102683d76d330fc-p_e.jpg,https://www.zillow.com/homedetails/1550-Alberni-St-PENTHOUSE-1-Vancouver-BC-V6G-1A5/2060711860_zpid/,Condo,"C$31,880,800",31880800,"1550 Alberni St PENTHOUSE 1, Vancouver, BC V6G 1A5",1550 Alberni St PENTHOUSE 1,V6G1A5,3,5,4404,"{'latitude': 49.289803, 'longitude': -123.13132}",FALSE,VIRANI REAL ESTATE ADVISORS,31880800
145,2065575057,2065575057,https://photos.zillowstatic.com/fp/30a70091f5ac5653950792260c06588d-p_e.jpg,https://www.zillow.com/homedetails/885-Cambie-St-2500-Vancouver-BC-V6B-0R6/2065575057_zpid/,Condo,"C$12,888,800",12888800,"885 Cambie St #2500, Vancouver, BC V6B 0R6",885 Cambie St #2500,V6B0R6,5,6,4587,"{'latitude': 49.277515, 'longitude': -123.11653}",FALSE,VIRANI REAL ESTATE ADVISORS,12888800
160,2064230442,2064230442,https://photos.zillowstatic.com/fp/a281fc3895350958650f9824da9d8974-p_e.jpg,https://www.zillow.com/homedetails/1077-Cordova-St-W-PENTHOUSE-4201-Vancouver-BC-V6C-2C6/2064230442_zpid/,Condo,"C$21,888,000",21888000,"1077 Cordova St W PENTHOUSE 4201, Vancouver, BC V6C 2C6",1077 Cordova St W PENTHOUSE 4201,V6C2C6,3,5,6041,"{'latitude': 49.288555, 'longitude': -123.11806}",FALSE,VIRANI REAL ESTATE ADVISORS,21888000
72,2075229929,2075229929,https://photos.zillowstatic.com/fp/c246f71ef6e632bd9add4915fdc9aed3-p_e.jpg,https://www.zillow.com/homedetails/1011-Cordova-St-W-PENTHOUSE-2-Vancouver-BC-V6C-0B2/2075229929_zpid/,Condo,"C$24,880,000",24880000,"1011 Cordova St W PENTHOUSE 2, Vancouver, BC V6C 0B2",1011 Cordova St W PENTHOUSE 2,V6C0B2,3,5,6585,{},FALSE,Rennie & Associates Realty Ltd.,24880000
118,314319155,314319155,https://photos.zillowstatic.com/fp/5a6647b65f3764513028e77e35c6ff5d-p_e.jpg,https://www.zillow.com/homedetails/1784-Drummond-Dr-Vancouver-BC-V6T-1B6/314319155_zpid/,House,"C$21,800,000",21800000,"1784 Drummond Dr, Vancouver, BC V6T 1B6",1784 Drummond Dr,V6T1B6,4,2,0,"{'latitude': 49.27189, 'longitude': -123.220665}",FALSE,Oakwyn Realty Ltd.,21800000
189,2060157181,2060157181,https://photos.zillowstatic.com/fp/49b7ac8ddd9148917ba6db6b4cd514ac-p_e.jpg,https://www.zillow.com/homedetails/1415-W-Georgia-St-113-Vancouver-BC-V6G-3C8/2060157181_zpid/,House,"C$100,000",100000,"1415 W Georgia St #113, Vancouver, BC V6G 3C8",1415 W Georgia St #113,V6G3C8,0,0,200,"{'latitude': 49.289455, 'longitude': -123.12829}",FALSE,Nu Stream Realty Inc.,100000
169,2060157182,2060157182,https://photos.zillowstatic.com/fp/e65fce33ecceacac29e9d36c98552a29-p_e.jpg,https://www.zillow.com/homedetails/1415-W-Georgia-St-114-Vancouver-BC-V6G-3C8/2060157182_zpid/,House,"C$120,000",120000,"1415 W Georgia St #114, Vancouver, BC V6G 3C8",1415 W Georgia St #114,V6G3C8,0,0,400,"{'latitude': 49.289455, 'longitude': -123.12829}",FALSE,Nu Stream Realty Inc.,120000
155,2060158239,2060158239,https://photos.zillowstatic.com/fp/983808d3a8160f45e6f3ce29ba590949-p_e.jpg,https://www.zillow.com/homedetails/1415-Georgia-St-W-104-105-Vancouver-BC-V6G-3C8/2060158239_zpid/,House,"C$250,000",250000,"1415 Georgia St W #104/105, Vancouver, BC V6G 3C8",1415 Georgia St W #104/105,V6G3C8,0,0,450,"{'latitude': 49.289455, 'longitude': -123.12829}",FALSE,Nu Stream Realty Inc.,250000
645,314365448,314365448,https://photos.zillowstatic.com/fp/0fbf2db110c5f6f2e306d2e43300c65e-p_e.jpg,https://www.zillow.com/homedetails/1032-Clark-Dr-Vancouver-BC-V5L-3J9/314365448_zpid/,House,"C$1,550,000",1550000,"1032 Clark Dr, Vancouver, BC V5L 3J9",1032 Clark Dr,V5L3J9,2,1,532,"{'latitude': 49.275238, 'longitude': -123.07687}",FALSE,Sotheby's International Realty Canada,1550000
1177,2060723096,2060723096,https://photos.zillowstatic.com/fp/d2dc01b4c2a9ca26aade80f30d501e94-p_e.jpg,https://www.zillow.com/homedetails/1040-Pacific-St-803-Vancouver-BC-V6E-4C1/2060723096_zpid/,House,"C$649,000",649000,"1040 Pacific St #803, Vancouver, BC V6E 4C1",1040 Pacific St #803,V6E4C1,2,1,691,"{'latitude': 49.277367, 'longitude': -123.13376}",FALSE,eXp Realty,649000
81,2060136857,2060136857,https://photos.zillowstatic.com/fp/c3d9435439d4ff3a6b06faed93177298-p_e.jpg,https://www.zillow.com/homedetails/3126-E-2nd-Ave-Vancouver-BC-V5M-1G1/2060136857_zpid/,House,"C$999,000",999000,"3126 E 2nd Ave, Vancouver, BC V5M 1G1",3126 E 2nd Ave,V5M1G1,3,3,1100,"{'latitude': 49.26821, 'longitude': -123.03818}",FALSE,Team 3000 Realty Ltd.,999000
105,2065892973,2065892973,https://photos.zillowstatic.com/fp/8c364d341d816f10043d6056b09b8398-p_e.jpg,https://www.zillow.com/homedetails/2925-Horley-St-Vancouver-BC-V5R-0H8/2065892973_zpid/,House,"C$1,178,000",1178000,"2925 Horley St, Vancouver, BC V5R 0H8",2925 Horley St,V5R0H8,3,3,1175,{},FALSE,RA Realty Alliance Inc.,1178000
